Date,Target_Date,Ticker,Asset,Role,Split,Log_Return,Target_Squared_Return
2014-02-03,2014-02-04,JNJ,Johnson & Johnson,Stock,Train,-1.9287264092420024,0.0340458036819754
2014-02-04,2014-02-05,JNJ,Johnson & Johnson,Stock,Train,-0.1845150500148307,0.5761092455170886
2014-02-05,2014-02-06,JNJ,Johnson & Johnson,Stock,Train,0.7590186068319331,2.7896413944252823
2014-02-06,2014-02-07,JNJ,Johnson & Johnson,Stock,Train,1.6702219596285046,2.0824829010116113
2014-02-07,2014-02-10,JNJ,Johnson & Johnson,Stock,Train,1.4430810445056823,1.2936628941117227
2014-02-10,2014-02-11,JNJ,Johnson & Johnson,Stock,Train,1.137393025348636,4.263575780886088
2014-02-11,2014-02-12,JNJ,Johnson & Johnson,Stock,Train,2.0648427981050004,0.3520028005861318
2014-02-12,2014-02-13,JNJ,Johnson & Johnson,Stock,Train,-0.5932982391564396,0.0228947722087738
2014-02-13,2014-02-14,JNJ,Johnson & Johnson,Stock,Train,0.1513101854098854,0.0465971968376347
2014-02-14,2014-02-18,JNJ,Johnson & Johnson,Stock,Train,0.2158638386521344,0.4071493682445467
2014-02-18,2014-02-19,JNJ,Johnson & Johnson,Stock,Train,-0.6380825716508379,0.3325693481791583
2014-02-19,2014-02-20,JNJ,Johnson & Johnson,Stock,Train,-0.5766882590959853,0.6469251603998257
2014-02-20,2014-02-21,JNJ,Johnson & Johnson,Stock,Train,0.8043165797121341,0.0476729163286237
2014-02-21,2014-02-24,JNJ,Johnson & Johnson,Stock,Train,-0.2183412840683679,0.2015751232658769
2014-02-24,2014-02-25,JNJ,Johnson & Johnson,Stock,Train,-0.4489711831129888,0.0
2014-02-25,2014-02-26,JNJ,Johnson & Johnson,Stock,Train,0.0,0.0
2014-02-26,2014-02-27,JNJ,Johnson & Johnson,Stock,Train,0.0,0.0751060853760894
2014-02-27,2014-02-28,JNJ,Johnson & Johnson,Stock,Train,0.2740548948223502,0.6861873626509989
2014-02-28,2014-03-03,JNJ,Johnson & Johnson,Stock,Train,0.8283642692988387,0.3717762379395112
2014-03-03,2014-03-04,JNJ,Johnson & Johnson,Stock,Train,-0.6097345635106405,3.7073484635324703
2014-03-04,2014-03-05,JNJ,Johnson & Johnson,Stock,Train,1.9254476008275243,0.6509075444881508
2014-03-05,2014-03-06,JNJ,Johnson & Johnson,Stock,Train,-0.8067884137047029,0.1046368239011766
2014-03-06,2014-03-07,JNJ,Johnson & Johnson,Stock,Train,0.3234761566192733,0.2132912476793464
2014-03-07,2014-03-10,JNJ,Johnson & Johnson,Stock,Train,0.4618346540476867,0.0193882664743384
2014-03-10,2014-03-11,JNJ,Johnson & Johnson,Stock,Train,0.1392417554986233,0.0018298282968672
2014-03-11,2014-03-12,JNJ,Johnson & Johnson,Stock,Train,0.0427764923394521,0.0138347096473628
2014-03-12,2014-03-13,JNJ,Johnson & Johnson,Stock,Train,0.1176210425364564,0.4136137373198533
2014-03-13,2014-03-14,JNJ,Johnson & Johnson,Stock,Train,-0.6431280878019972,0.0418221612439678
2014-03-14,2014-03-17,JNJ,Johnson & Johnson,Stock,Train,-0.2045046729147475,1.4389031207923335
2014-03-17,2014-03-18,JNJ,Johnson & Johnson,Stock,Train,1.199542879930657,0.0001132348416264
2014-03-18,2014-03-19,JNJ,Johnson & Johnson,Stock,Train,0.0106411861005464,0.1393270677610552
2014-03-19,2014-03-20,JNJ,Johnson & Johnson,Stock,Train,-0.3732654119538203,0.3189550384644278
2014-03-20,2014-03-21,JNJ,Johnson & Johnson,Stock,Train,0.5647610454558882,3.62815688232457
2014-03-21,2014-03-24,JNJ,Johnson & Johnson,Stock,Train,1.904772133963685,0.5834860251435625
2014-03-24,2014-03-25,JNJ,Johnson & Johnson,Stock,Train,-0.7638625695395491,5.125920800853267
2014-03-25,2014-03-26,JNJ,Johnson & Johnson,Stock,Train,2.2640496462872157,0.1152218496739962
2014-03-26,2014-03-27,JNJ,Johnson & Johnson,Stock,Train,-0.3394434410531395,0.0560370197724614
2014-03-27,2014-03-28,JNJ,Johnson & Johnson,Stock,Train,0.2367213969468359,0.027002511322321
2014-03-28,2014-03-31,JNJ,Johnson & Johnson,Stock,Train,0.1643244087843344,0.6520509054621225
2014-03-31,2014-04-01,JNJ,Johnson & Johnson,Stock,Train,0.8074966906818396,0.0874135095596202
2014-04-01,2014-04-02,JNJ,Johnson & Johnson,Stock,Train,-0.2956577574825667,0.0874135095596252
2014-04-02,2014-04-03,JNJ,Johnson & Johnson,Stock,Train,0.2956577574825751,0.0009323222653347
2014-04-03,2014-04-04,JNJ,Johnson & Johnson,Stock,Train,0.030533952664776,0.0264705470980324
2014-04-04,2014-04-07,JNJ,Johnson & Johnson,Stock,Train,0.1626977169416719,0.2915508604450151
2014-04-07,2014-04-08,JNJ,Johnson & Johnson,Stock,Train,-0.5399544984950261,0.0301006302176403
2014-04-08,2014-04-09,JNJ,Johnson & Johnson,Stock,Train,0.1734953319765127,0.8163567234954685
2014-04-09,2014-04-10,JNJ,Johnson & Johnson,Stock,Train,0.903524611449776,6.079755120365583
2014-04-10,2014-04-11,JNJ,Johnson & Johnson,Stock,Train,-2.4657159447847157,0.1164478689044252
2014-04-11,2014-04-14,JNJ,Johnson & Johnson,Stock,Train,0.3412445880954381,0.0774550929872453
2014-04-14,2014-04-15,JNJ,Johnson & Johnson,Stock,Train,0.2783075510783805,4.403701752031324
2014-04-15,2014-04-16,JNJ,Johnson & Johnson,Stock,Train,2.098499881351277,0.2066704888278228
2014-04-16,2014-04-17,JNJ,Johnson & Johnson,Stock,Train,-0.4546102603635589,0.0451079592261127
2014-04-17,2014-04-21,JNJ,Johnson & Johnson,Stock,Train,0.2123863442552574,1.092981675284052
2014-04-21,2014-04-22,JNJ,Johnson & Johnson,Stock,Train,1.045457639162894,0.0323299575495015
2014-04-22,2014-04-23,JNJ,Johnson & Johnson,Stock,Train,0.1798053323722674,0.0015973926623504
2014-04-23,2014-04-24,JNJ,Johnson & Johnson,Stock,Train,0.0399673949907973,0.0674995130766559
2014-04-24,2014-04-25,JNJ,Johnson & Johnson,Stock,Train,-0.259806684049229,0.0289772067885175
2014-04-25,2014-04-28,JNJ,Johnson & Johnson,Stock,Train,-0.1702269273308942,2.375742352607696
2014-04-28,2014-04-29,JNJ,Johnson & Johnson,Stock,Train,1.541344332914517,0.0938806696291957
2014-04-29,2014-04-30,JNJ,Johnson & Johnson,Stock,Train,-0.3063995261569373,0.0660791666845942
2014-04-30,2014-05-01,JNJ,Johnson & Johnson,Stock,Train,0.2570586833479744,0.5672366518980951
2014-05-01,2014-05-02,JNJ,Johnson & Johnson,Stock,Train,-0.7531511481091263,1.4908746456650164
2014-05-02,2014-05-05,JNJ,Johnson & Johnson,Stock,Train,-1.2210137778358672,0.4794486690354649
2014-05-05,2014-05-06,JNJ,Johnson & Johnson,Stock,Train,0.6924223198565056,0.2412894848374877
2014-05-06,2014-05-07,JNJ,Johnson & Johnson,Stock,Train,-0.4912122604714664,1.951915025428289
2014-05-07,2014-05-08,JNJ,Johnson & Johnson,Stock,Train,1.3971095252084889,0.165788599941023
2014-05-08,2014-05-09,JNJ,Johnson & Johnson,Stock,Train,-0.4071714625818255,0.1657885999410293
2014-05-09,2014-05-12,JNJ,Johnson & Johnson,Stock,Train,0.4071714625818333,0.1499785716278802
2014-05-12,2014-05-13,JNJ,Johnson & Johnson,Stock,Train,-0.3872706697232314,0.2461881698636332
2014-05-13,2014-05-14,JNJ,Johnson & Johnson,Stock,Train,0.4961735279754788,0.0220715937083661
2014-05-14,2014-05-15,JNJ,Johnson & Johnson,Stock,Train,-0.1485651160547663,0.0318925451326292
2014-05-15,2014-05-16,JNJ,Johnson & Johnson,Stock,Train,-0.1785848401534387,0.0119609663031529
2014-05-16,2014-05-19,JNJ,Johnson & Johnson,Stock,Train,-0.1093662027463371,0.0035585601475689
2014-05-19,2014-05-20,JNJ,Johnson & Johnson,Stock,Train,0.0596536683496412,0.1507529362295879
2014-05-20,2014-05-21,JNJ,Johnson & Johnson,Stock,Train,-0.3882691543627795,0.7811765731029215
2014-05-21,2014-05-22,JNJ,Johnson & Johnson,Stock,Train,0.8838419389816946,0.266693811443315
2014-05-22,2014-05-23,JNJ,Johnson & Johnson,Stock,Train,0.5164240616424791,0.000393675122226
2014-05-23,2014-05-27,JNJ,Johnson & Johnson,Stock,Train,0.0198412480007199,0.0284125851843742
2014-05-27,2014-05-28,JNJ,Johnson & Johnson,Stock,Train,-0.1685603309927169,0.2572216102480645
2014-05-28,2014-05-29,JNJ,Johnson & Johnson,Stock,Train,-0.5071701985015135,0.2093855100272867
2014-05-29,2014-05-30,JNJ,Johnson & Johnson,Stock,Train,0.4575866147816026,0.4793063513332804
2014-05-30,2014-06-02,JNJ,Johnson & Johnson,Stock,Train,0.6923195442375438,0.4863093065566409
2014-06-02,2014-06-03,JNJ,Johnson & Johnson,Stock,Train,0.6973588076138717,0.0803171146367738
2014-06-03,2014-06-04,JNJ,Johnson & Johnson,Stock,Train,0.2834027428180147,0.046009140041357
2014-06-04,2014-06-05,JNJ,Johnson & Johnson,Stock,Train,0.2144974126682116,0.2751480930787886
2014-06-05,2014-06-06,JNJ,Johnson & Johnson,Stock,Train,0.5245456062906148,0.0015025933499473
2014-06-06,2014-06-09,JNJ,Johnson & Johnson,Stock,Train,-0.0387632990075322,0.0015025933499463
2014-06-09,2014-06-10,JNJ,Johnson & Johnson,Stock,Train,0.0387632990075196,0.7206498723830955
2014-06-10,2014-06-11,JNJ,Johnson & Johnson,Stock,Train,0.848910992026311,0.5656223824199713
2014-06-11,2014-06-12,JNJ,Johnson & Johnson,Stock,Train,-0.7520787075964664,0.5891363841987248
2014-06-12,2014-06-13,JNJ,Johnson & Johnson,Stock,Train,-0.7675522029143848,0.0
2014-06-13,2014-06-16,JNJ,Johnson & Johnson,Stock,Train,0.0,0.006090700970178
2014-06-16,2014-06-17,JNJ,Johnson & Johnson,Stock,Train,-0.0780429431158134,0.2589520603819252
2014-06-17,2014-06-18,JNJ,Johnson & Johnson,Stock,Train,-0.5088733244943433,0.7389446554433017
2014-06-18,2014-06-19,JNJ,Johnson & Johnson,Stock,Train,0.8596189012831801,0.9369974805668068
2014-06-19,2014-06-20,JNJ,Johnson & Johnson,Stock,Train,0.9679863018487436,1.9505060490129025
2014-06-20,2014-06-23,JNJ,Johnson & Johnson,Stock,Train,1.396605187235427,0.2452207274835655
2014-06-23,2014-06-24,JNJ,Johnson & Johnson,Stock,Train,-0.4951976650627157,0.0233554543703682
2014-06-24,2014-06-25,JNJ,Johnson & Johnson,Stock,Train,-0.1528249141022766,1.2374903209535384
2014-06-25,2014-06-26,JNJ,Johnson & Johnson,Stock,Train,1.1124254226479806,0.0108290755053011
2014-06-26,2014-06-27,JNJ,Johnson & Johnson,Stock,Train,-0.1040628440188964,0.3926919331284659
2014-06-27,2014-06-30,JNJ,Johnson & Johnson,Stock,Train,-0.6266513648979518,0.1246439695696584
2014-06-30,2014-07-01,JNJ,Johnson & Johnson,Stock,Train,-0.3530495284937489,1.4106035432696813
2014-07-01,2014-07-02,JNJ,Johnson & Johnson,Stock,Train,1.187688319076045,8.886486879251473e-05
2014-07-02,2014-07-03,JNJ,Johnson & Johnson,Stock,Train,-0.0094268164717742,0.1734790004598491
2014-07-03,2014-07-07,JNJ,Johnson & Johnson,Stock,Train,-0.4165081037145006,0.9822208792179544
2014-07-07,2014-07-08,JNJ,Johnson & Johnson,Stock,Train,0.9910705722691772,0.4997394467382536
2014-07-08,2014-07-09,JNJ,Johnson & Johnson,Stock,Train,-0.7069225182000172,0.0913655593372902
2014-07-09,2014-07-10,JNJ,Johnson & Johnson,Stock,Train,0.3022673639963307,0.0513508677902467
2014-07-10,2014-07-11,JNJ,Johnson & Johnson,Stock,Train,-0.2266072986252797,0.4407047072221416
2014-07-11,2014-07-14,JNJ,Johnson & Johnson,Stock,Train,-0.6638559386057653,0.0708272619446418
2014-07-14,2014-07-15,JNJ,Johnson & Johnson,Stock,Train,0.2661339173135243,4.051994180912928
2014-07-15,2014-07-16,JNJ,Johnson & Johnson,Stock,Train,-2.012956577006302,1.064264875687211
2014-07-16,2014-07-17,JNJ,Johnson & Johnson,Stock,Train,-1.0316321416508945,3.3356284544413604
2014-07-17,2014-07-18,JNJ,Johnson & Johnson,Stock,Train,-1.8263702949953389,2.001230807763339
2014-07-18,2014-07-21,JNJ,Johnson & Johnson,Stock,Train,1.414648651702372,0.2725011745077942
2014-07-21,2014-07-22,JNJ,Johnson & Johnson,Stock,Train,-0.5220164504187529,1.387736797392494
2014-07-22,2014-07-23,JNJ,Johnson & Johnson,Stock,Train,1.1780224095459704,0.0748844383220405
2014-07-23,2014-07-24,JNJ,Johnson & Johnson,Stock,Train,-0.2736502116243299,9.61753608801936e-05
2014-07-24,2014-07-25,JNJ,Johnson & Johnson,Stock,Train,0.0098069037356442,0.0077688034594283
2014-07-25,2014-07-28,JNJ,Johnson & Johnson,Stock,Train,-0.0881408160810208,0.0
2014-07-28,2014-07-29,JNJ,Johnson & Johnson,Stock,Train,0.0,0.021609391604584
2014-07-29,2014-07-30,JNJ,Johnson & Johnson,Stock,Train,-0.1470013319823466,0.1108423911424587
2014-07-30,2014-07-31,JNJ,Johnson & Johnson,Stock,Train,0.3329300093750318,4.769827220949567
2014-07-31,2014-08-01,JNJ,Johnson & Johnson,Stock,Train,-2.183993411379615,0.036102293612666
2014-08-01,2014-08-04,JNJ,Johnson & Johnson,Stock,Train,-0.1900060357269369,0.0675666012551789
2014-08-04,2014-08-05,JNJ,Johnson & Johnson,Stock,Train,0.2599357637093806,0.1156232047384089
2014-08-05,2014-08-06,JNJ,Johnson & Johnson,Stock,Train,-0.3400341229029948,0.7878502735905286
2014-08-06,2014-08-07,JNJ,Johnson & Johnson,Stock,Train,0.8876093023343822,0.6045122701818588
2014-08-07,2014-08-08,JNJ,Johnson & Johnson,Stock,Train,-0.7775038714899488,1.3093226749311442
2014-08-08,2014-08-11,JNJ,Johnson & Johnson,Stock,Train,1.1442563851389007,0.0062585188143524
2014-08-11,2014-08-12,JNJ,Johnson & Johnson,Stock,Train,0.0791108008703769,0.2759470964545095
2014-08-12,2014-08-13,JNJ,Johnson & Johnson,Stock,Train,-0.5253066689606267,1.203451523157347
2014-08-13,2014-08-14,JNJ,Johnson & Johnson,Stock,Train,1.0970193813954916,0.0755359660470449
2014-08-14,2014-08-15,JNJ,Johnson & Johnson,Stock,Train,0.2748380724118202,0.7000434791858517
2014-08-15,2014-08-18,JNJ,Johnson & Johnson,Stock,Train,-0.8366860099140249,2.2530313119237233
2014-08-18,2014-08-19,JNJ,Johnson & Johnson,Stock,Train,1.5010100972091172,0.0639266605818319
2014-08-19,2014-08-20,JNJ,Johnson & Johnson,Stock,Train,0.2528372215118493,0.0588011942886634
2014-08-20,2014-08-21,JNJ,Johnson & Johnson,Stock,Train,0.2424895756288576,0.8931527596723302
2014-08-21,2014-08-22,JNJ,Johnson & Johnson,Stock,Train,0.945067595292702,0.1425279316436405
2014-08-22,2014-08-25,JNJ,Johnson & Johnson,Stock,Train,-0.3775287163165745,0.015879769318171
2014-08-25,2014-08-26,JNJ,Johnson & Johnson,Stock,Train,0.126014956724077,0.0412954701606795
2014-08-26,2014-08-27,JNJ,Johnson & Johnson,Stock,Train,0.2032128690823479,0.0453427679910303
2014-08-27,2014-08-28,JNJ,Johnson & Johnson,Stock,Train,-0.2129384136106738,0.0685932156547903
2014-08-28,2014-08-29,JNJ,Johnson & Johnson,Stock,Train,-0.2619030653787587,0.56974252352039
2014-08-29,2014-09-02,JNJ,Johnson & Johnson,Stock,Train,0.7548129063022108,0.1276905463639623
2014-09-02,2014-09-03,JNJ,Johnson & Johnson,Stock,Train,-0.3573381400913738,0.1491549964381639
2014-09-03,2014-09-04,JNJ,Johnson & Johnson,Stock,Train,0.3862058990204111,0.0059442674141629
2014-09-04,2014-09-05,JNJ,Johnson & Johnson,Stock,Train,0.077099075313281,0.3102188513887275
2014-09-05,2014-09-08,JNJ,Johnson & Johnson,Stock,Train,0.55697293595715,0.1259913290799397
2014-09-08,2014-09-09,JNJ,Johnson & Johnson,Stock,Train,-0.3549525730008724,0.0578629704868502
2014-09-09,2014-09-10,JNJ,Johnson & Johnson,Stock,Train,-0.2405472313015683,1.2994096847742107
2014-09-10,2014-09-11,JNJ,Johnson & Johnson,Stock,Train,1.139916525353594,0.1763692961774092
2014-09-11,2014-09-12,JNJ,Johnson & Johnson,Stock,Train,-0.4199634462395616,0.0008214843485833
2014-09-12,2014-09-15,JNJ,Johnson & Johnson,Stock,Train,0.028661548258658,0.0179050781887789
2014-09-15,2014-09-16,JNJ,Johnson & Johnson,Stock,Train,0.133809858339283,1.2135157774634742
2014-09-16,2014-09-17,JNJ,Johnson & Johnson,Stock,Train,1.1015969215023589,0.0854794241151897
2014-09-17,2014-09-18,JNJ,Johnson & Johnson,Stock,Train,0.292368644206573,1.1803303785217885
2014-09-18,2014-09-19,JNJ,Johnson & Johnson,Stock,Train,1.086430107518099,0.3533574798128608
2014-09-19,2014-09-22,JNJ,Johnson & Johnson,Stock,Train,0.5944387940005773,0.0103900539761166
2014-09-22,2014-09-23,JNJ,Johnson & Johnson,Stock,Train,-0.1019316142132394,0.1521566055349417
2014-09-23,2014-09-24,JNJ,Johnson & Johnson,Stock,Train,-0.3900725644478752,1.1927325293202442
2014-09-24,2014-09-25,JNJ,Johnson & Johnson,Stock,Train,1.0921229460643358,2.0383039259854794
2014-09-25,2014-09-26,JNJ,Johnson & Johnson,Stock,Train,-1.4276918175802085,0.0
2014-09-26,2014-09-29,JNJ,Johnson & Johnson,Stock,Train,0.0,0.2748162517997636
2014-09-29,2014-09-30,JNJ,Johnson & Johnson,Stock,Train,-0.5242291977749461,0.0021982892198533
2014-09-30,2014-10-01,JNJ,Johnson & Johnson,Stock,Train,0.0468859170738227,4.716737738442007
2014-10-01,2014-10-02,JNJ,Johnson & Johnson,Stock,Train,-2.1718051796701303,0.1869468953377819
2014-10-02,2014-10-03,JNJ,Johnson & Johnson,Stock,Train,-0.4323735599429988,1.50067451577865
2014-10-03,2014-10-06,JNJ,Johnson & Johnson,Stock,Train,1.2250202103551802,0.0661254402965918
2014-10-06,2014-10-07,JNJ,Johnson & Johnson,Stock,Train,-0.2571486735267982,5.682256659463754
2014-10-07,2014-10-08,JNJ,Johnson & Johnson,Stock,Train,-2.383748447186438,5.911732499124924
2014-10-08,2014-10-09,JNJ,Johnson & Johnson,Stock,Train,2.4314054575748827,7.477980482802032
2014-10-09,2014-10-10,JNJ,Johnson & Johnson,Stock,Train,-2.7345896370026037,0.6992073854914203
2014-10-10,2014-10-13,JNJ,Johnson & Johnson,Stock,Train,-0.8361862146025969,4.4368964194124105
2014-10-13,2014-10-14,JNJ,Johnson & Johnson,Stock,Train,-2.1063941747480244,4.629990722737966
2014-10-14,2014-10-15,JNJ,Johnson & Johnson,Stock,Train,-2.1517413233792686,1.511472411118456
2014-10-15,2014-10-16,JNJ,Johnson & Johnson,Stock,Train,1.2294195423525918,2.15145659645531
2014-10-16,2014-10-17,JNJ,Johnson & Johnson,Stock,Train,-1.4667844410325976,3.8591241628605712
2014-10-17,2014-10-20,JNJ,Johnson & Johnson,Stock,Train,1.9644653631104243,0.2553117522404978
2014-10-20,2014-10-21,JNJ,Johnson & Johnson,Stock,Train,0.505283833345673,1.3515749857971586
2014-10-21,2014-10-22,JNJ,Johnson & Johnson,Stock,Train,1.1625725722711502,0.7281075427294257
2014-10-22,2014-10-23,JNJ,Johnson & Johnson,Stock,Train,0.853292178992299,1.9138041505959689
2014-10-23,2014-10-24,JNJ,Johnson & Johnson,Stock,Train,1.3834031048815705,0.2361784116988532
2014-10-24,2014-10-27,JNJ,Johnson & Johnson,Stock,Train,0.4859819047031002,0.823295213460658
2014-10-27,2014-10-28,JNJ,Johnson & Johnson,Stock,Train,0.9073561668169,0.4753215526488387
2014-10-28,2014-10-29,JNJ,Johnson & Johnson,Stock,Train,0.6894356769480665,0.5360267100721238
2014-10-29,2014-10-30,JNJ,Johnson & Johnson,Stock,Train,0.7321384500708344,1.9384976169312929
2014-10-30,2014-10-31,JNJ,Johnson & Johnson,Stock,Train,1.392299399170772,0.474654941578607
2014-10-31,2014-11-03,JNJ,Johnson & Johnson,Stock,Train,0.6889520604357077,0.0884123349706314
2014-11-03,2014-11-04,JNJ,Johnson & Johnson,Stock,Train,-0.2973421177207014,1.1528272056529472
2014-11-04,2014-11-05,JNJ,Johnson & Johnson,Stock,Train,1.0736979117298064,0.0338456143988922
2014-11-05,2014-11-06,JNJ,Johnson & Johnson,Stock,Train,0.1839717760932155,0.030424059516584
2014-11-06,2014-11-07,JNJ,Johnson & Johnson,Stock,Train,0.1744249394914156,0.5562856136162649
2014-11-07,2014-11-10,JNJ,Johnson & Johnson,Stock,Train,-0.7458455695492633,0.3265215364556847
2014-11-10,2014-11-11,JNJ,Johnson & Johnson,Stock,Train,0.5714206300578276,0.006825644389125
2014-11-11,2014-11-12,JNJ,Johnson & Johnson,Stock,Train,0.0826174581376422,0.021590080302516
2014-11-12,2014-11-13,JNJ,Johnson & Johnson,Stock,Train,-0.1469356331953419,0.0862847728548161
2014-11-13,2014-11-14,JNJ,Johnson & Johnson,Stock,Train,0.2937426983855362,0.7019248062305591
2014-11-14,2014-11-17,JNJ,Johnson & Johnson,Stock,Train,-0.8378095286105065,0.0167351130378125
2014-11-17,2014-11-18,JNJ,Johnson & Johnson,Stock,Train,0.129364264918147,0.2383461327187715
2014-11-18,2014-11-19,JNJ,Johnson & Johnson,Stock,Train,0.4882070592676549,0.0041410575019274
2014-11-19,2014-11-20,JNJ,Johnson & Johnson,Stock,Train,-0.0643510489574758,0.2859221456959241
2014-11-20,2014-11-21,JNJ,Johnson & Johnson,Stock,Train,-0.534716883683248,0.1245637811073741
2014-11-21,2014-11-24,JNJ,Johnson & Johnson,Stock,Train,0.3529359447652989,0.8330904762805754
2014-11-24,2014-11-25,JNJ,Johnson & Johnson,Stock,Train,-0.912737901196491,0.0284132630112846
2014-11-25,2014-11-26,JNJ,Johnson & Johnson,Stock,Train,-0.1685623416166394,0.227378880661359
2014-11-26,2014-11-28,JNJ,Johnson & Johnson,Stock,Train,0.4768426162386905,0.9319704557119248
2014-11-28,2014-12-01,JNJ,Johnson & Johnson,Stock,Train,0.9653861692151616,0.0414032284546197
2014-12-01,2014-12-02,JNJ,Johnson & Johnson,Stock,Train,-0.2034778328335049,0.1965901016140385
2014-12-02,2014-12-03,JNJ,Johnson & Johnson,Stock,Train,0.4433848233916431,0.5339138577155459
2014-12-03,2014-12-04,JNJ,Johnson & Johnson,Stock,Train,-0.7306940931166379,0.0220997073424411
2014-12-04,2014-12-05,JNJ,Johnson & Johnson,Stock,Train,-0.1486597031560372,0.7732630990191499
2014-12-05,2014-12-08,JNJ,Johnson & Johnson,Stock,Train,0.8793537962726663,8.44849843261751e-05
2014-12-08,2014-12-09,JNJ,Johnson & Johnson,Stock,Train,0.0091915713741544,0.1883946653780682
2014-12-09,2014-12-10,JNJ,Johnson & Johnson,Stock,Train,-0.4340445430806247,2.8538319060372315
2014-12-10,2014-12-11,JNJ,Johnson & Johnson,Stock,Train,-1.6893288330094978,0.2032109164925805
2014-12-11,2014-12-12,JNJ,Johnson & Johnson,Stock,Train,0.450789215146703,4.705287804648208
2014-12-12,2014-12-15,JNJ,Johnson & Johnson,Stock,Train,-2.1691675372474593,0.2034570574076246
2014-12-15,2014-12-16,JNJ,Johnson & Johnson,Stock,Train,-0.4510621436206153,1.3479269365768418
2014-12-16,2014-12-17,JNJ,Johnson & Johnson,Stock,Train,-1.1610025566624915,1.604670805433263
2014-12-17,2014-12-18,JNJ,Johnson & Johnson,Stock,Train,1.266756016537227,6.753718957912041
2014-12-18,2014-12-19,JNJ,Johnson & Johnson,Stock,Train,2.5987918265825067,1.408254666741043
2014-12-19,2014-12-22,JNJ,Johnson & Johnson,Stock,Train,-1.186699063259529,1.2569170764350628
2014-12-22,2014-12-23,JNJ,Johnson & Johnson,Stock,Train,1.1211231317010022,5.436444101866646
2014-12-23,2014-12-24,JNJ,Johnson & Johnson,Stock,Train,-2.331618343954826,0.0881099134066515
2014-12-24,2014-12-26,JNJ,Johnson & Johnson,Stock,Train,0.2968331406811771,0.2010098523327485
2014-12-26,2014-12-29,JNJ,Johnson & Johnson,Stock,Train,0.4483412231021686,0.0658704705987782
2014-12-29,2014-12-30,JNJ,Johnson & Johnson,Stock,Train,0.256652431507629,0.0008124746591686
2014-12-30,2014-12-31,JNJ,Johnson & Johnson,Stock,Train,0.0285039411164246,0.5664708278052136
2014-12-31,2015-01-02,JNJ,Johnson & Johnson,Stock,Train,-0.7526425631102812,0.0022861120339224
2015-01-02,2015-01-05,JNJ,Johnson & Johnson,Stock,Train,-0.0478133039427565,0.4912554686948064
2015-01-05,2015-01-06,JNJ,Johnson & Johnson,Stock,Train,-0.700896189670629,0.2426487873441709
2015-01-06,2015-01-07,JNJ,Johnson & Johnson,Stock,Train,-0.4925939375836561,4.768020072189914
2015-01-07,2015-01-08,JNJ,Johnson & Johnson,Stock,Train,2.1835796464040222,0.6134278397289882
2015-01-08,2015-01-09,JNJ,Johnson & Johnson,Stock,Train,0.7832163428638272,1.883144215863786
2015-01-09,2015-01-12,JNJ,Johnson & Johnson,Stock,Train,-1.3722770186313644,0.1180799069599436
2015-01-12,2015-01-13,JNJ,Johnson & Johnson,Stock,Train,-0.3436275701394515,0.0295758775153538
2015-01-13,2015-01-14,JNJ,Johnson & Johnson,Stock,Train,0.1719763865051067,0.5301629421392958
2015-01-14,2015-01-15,JNJ,Johnson & Johnson,Stock,Train,-0.7281228894488181,2.1391797044793464
2015-01-15,2015-01-16,JNJ,Johnson & Johnson,Stock,Train,-1.462593485722997,2.25311866138955
2015-01-16,2015-01-20,JNJ,Johnson & Johnson,Stock,Train,1.5010391938219168,7.175984535214315
2015-01-20,2015-01-21,JNJ,Johnson & Johnson,Stock,Train,-2.6788028175314276,0.3605348921293389
2015-01-21,2015-01-22,JNJ,Johnson & Johnson,Stock,Train,0.6004455779913271,3.27184930904824
2015-01-22,2015-01-23,JNJ,Johnson & Johnson,Stock,Train,1.8088253948483364,2.294706486885825
2015-01-23,2015-01-26,JNJ,Johnson & Johnson,Stock,Train,-1.5148288638938143,0.0034425429048753
2015-01-26,2015-01-27,JNJ,Johnson & Johnson,Stock,Train,0.058673187273876,0.0276799586471204
2015-01-27,2015-01-28,JNJ,Johnson & Johnson,Stock,Train,-0.1663729504670769,0.3591529148414332
2015-01-28,2015-01-29,JNJ,Johnson & Johnson,Stock,Train,-0.5992936799611966,0.7795839800614712
2015-01-29,2015-01-30,JNJ,Johnson & Johnson,Stock,Train,0.882940530308509,4.893819024683563
2015-01-30,2015-02-02,JNJ,Johnson & Johnson,Stock,Train,-2.2121977815474736,0.4715088916616931
2015-02-02,2015-02-03,JNJ,Johnson & Johnson,Stock,Train,0.6866650505608197,2.571581499081376
2015-02-03,2015-02-04,JNJ,Johnson & Johnson,Stock,Train,1.6036151343390894,1.164991736227643
2015-02-04,2015-02-05,JNJ,Johnson & Johnson,Stock,Train,-1.0793478291207348,1.1649917362276438
2015-02-05,2015-02-06,JNJ,Johnson & Johnson,Stock,Train,1.0793478291207352,1.785457475099365
2015-02-06,2015-02-09,JNJ,Johnson & Johnson,Stock,Train,-1.3362101163736806,1.7272000752522365
2015-02-09,2015-02-10,JNJ,Johnson & Johnson,Stock,Train,-1.3142298411055184,0.3244895415613534
2015-02-10,2015-02-11,JNJ,Johnson & Johnson,Stock,Train,0.5696398349495525,0.0008932298543206
