Date,Target_Date,Ticker,Asset,Role,Split,Log_Return,Target_Squared_Return
2019-03-06,2019-03-07,JPM,JPMorgan Chase,Stock,Train,-0.3752895275234036,0.5266977079021762
2019-03-07,2019-03-08,JPM,JPMorgan Chase,Stock,Train,-0.7257394214883026,0.0015098759540506
2019-03-08,2019-03-11,JPM,JPMorgan Chase,Stock,Train,0.0388571223078947,1.6704306838011809
2019-03-11,2019-03-12,JPM,JPMorgan Chase,Stock,Train,1.2924514241553455,0.0885282724140113
2019-03-12,2019-03-13,JPM,JPMorgan Chase,Stock,Train,-0.2975370101584194,0.1127915717108447
2019-03-13,2019-03-14,JPM,JPMorgan Chase,Stock,Train,0.3358445648076573,0.8207376942101776
2019-03-14,2019-03-15,JPM,JPMorgan Chase,Stock,Train,0.905945745732148,1.304367927303109
2019-03-15,2019-03-18,JPM,JPMorgan Chase,Stock,Train,1.1420892816689547,0.3586594599967267
2019-03-18,2019-03-19,JPM,JPMorgan Chase,Stock,Train,0.5988818414317859,0.1328629627795202
2019-03-19,2019-03-20,JPM,JPMorgan Chase,Stock,Train,-0.3645037212149146,4.656806322174782
2019-03-20,2019-03-21,JPM,JPMorgan Chase,Stock,Train,-2.157963466367024,2.5320251405344387
2019-03-21,2019-03-22,JPM,JPMorgan Chase,Stock,Train,-1.5912338421911592,9.42413800474348
2019-03-22,2019-03-25,JPM,JPMorgan Chase,Stock,Train,-3.0698758940295097,0.6980121518558722
2019-03-25,2019-03-26,JPM,JPMorgan Chase,Stock,Train,-0.8354712154562072,0.991513009894418
2019-03-26,2019-03-27,JPM,JPMorgan Chase,Stock,Train,0.9957474629113638,0.1162107388644237
2019-03-27,2019-03-28,JPM,JPMorgan Chase,Stock,Train,-0.3408969622399469,1.2732345181862168
2019-03-28,2019-03-29,JPM,JPMorgan Chase,Stock,Train,1.1283769397618053,0.2652820693198073
2019-03-29,2019-04-01,JPM,JPMorgan Chase,Stock,Train,0.5150554041263982,10.976435393096228
2019-04-01,2019-04-02,JPM,JPMorgan Chase,Stock,Train,3.3130703875855443,0.2272074839863843
2019-04-02,2019-04-03,JPM,JPMorgan Chase,Stock,Train,0.4766628619751956,0.0398189881031837
2019-04-03,2019-04-04,JPM,JPMorgan Chase,Stock,Train,0.1995469571383732,0.9243483562648512
2019-04-04,2019-04-05,JPM,JPMorgan Chase,Stock,Train,0.961430369951382,0.0562417811133178
2019-04-05,2019-04-08,JPM,JPMorgan Chase,Stock,Train,-0.2371534969451596,0.1039300174687799
2019-04-08,2019-04-09,JPM,JPMorgan Chase,Stock,Train,0.3223817883640141,0.549171149472667
2019-04-09,2019-04-10,JPM,JPMorgan Chase,Stock,Train,-0.7410608271071053,0.1999792539001559
2019-04-10,2019-04-11,JPM,JPMorgan Chase,Stock,Train,0.4471904000536639,0.707809301095535
2019-04-11,2019-04-12,JPM,JPMorgan Chase,Stock,Train,0.8413140323895323,20.98907562948085
2019-04-12,2019-04-15,JPM,JPMorgan Chase,Stock,Train,4.581383593357017,1.3191994149004946
2019-04-15,2019-04-16,JPM,JPMorgan Chase,Stock,Train,-1.1485640665197978,1.101601864267691
2019-04-16,2019-04-17,JPM,JPMorgan Chase,Stock,Train,1.0495722291808651,8.063470907790544
2019-04-17,2019-04-18,JPM,JPMorgan Chase,Stock,Train,2.8396251350821897,0.544114817738304
2019-04-18,2019-04-22,JPM,JPMorgan Chase,Stock,Train,-0.7376413883034926,0.0152105224287247
2019-04-22,2019-04-23,JPM,JPMorgan Chase,Stock,Train,0.1233309467600274,0.0151690583993003
2019-04-23,2019-04-24,JPM,JPMorgan Chase,Stock,Train,0.1231627313731728,0.0279522031595744
2019-04-24,2019-04-25,JPM,JPMorgan Chase,Stock,Train,-0.1671891239272891,0.0027909397517525
2019-04-25,2019-04-26,JPM,JPMorgan Chase,Stock,Train,0.0528293455548386,0.5686863236672489
2019-04-26,2019-04-29,JPM,JPMorgan Chase,Stock,Train,0.7541129382706869,2.048163939704725
2019-04-29,2019-04-30,JPM,JPMorgan Chase,Stock,Train,1.431140782629272,0.0036327488222397
2019-04-30,2019-05-01,JPM,JPMorgan Chase,Stock,Train,-0.0602722890077999,0.5927404661531895
2019-05-01,2019-05-02,JPM,JPMorgan Chase,Stock,Train,-0.769896399623475,0.0470382060791977
2019-05-02,2019-05-03,JPM,JPMorgan Chase,Stock,Train,0.2168829317378335,0.3761194196083419
2019-05-03,2019-05-06,JPM,JPMorgan Chase,Stock,Train,0.6132857568934256,0.7938378536913315
2019-05-06,2019-05-07,JPM,JPMorgan Chase,Stock,Train,-0.8909757873765883,2.712561309742
2019-05-07,2019-05-08,JPM,JPMorgan Chase,Stock,Train,-1.646985522019547,0.2823912303231929
2019-05-08,2019-05-09,JPM,JPMorgan Chase,Stock,Train,-0.531404958880883,0.0063920565291828
2019-05-09,2019-05-10,JPM,JPMorgan Chase,Stock,Train,-0.0799503378928623,7.900068927358009e-05
2019-05-10,2019-05-13,JPM,JPMorgan Chase,Stock,Train,-0.0088882331918992,7.603488319996736
2019-05-13,2019-05-14,JPM,JPMorgan Chase,Stock,Train,-2.757442351164705,0.6268750723874006
2019-05-14,2019-05-15,JPM,JPMorgan Chase,Stock,Train,0.7917544268189478,0.1455117098717403
2019-05-15,2019-05-16,JPM,JPMorgan Chase,Stock,Train,-0.3814599715196082,1.6252632223337136
2019-05-16,2019-05-17,JPM,JPMorgan Chase,Stock,Train,1.2748581185111203,0.2365277437638657
2019-05-17,2019-05-20,JPM,JPMorgan Chase,Stock,Train,-0.4863411804113093,0.272777296285024
2019-05-20,2019-05-21,JPM,JPMorgan Chase,Stock,Train,0.5222808595813406,0.1160463045646861
2019-05-21,2019-05-22,JPM,JPMorgan Chase,Stock,Train,0.3406556979777178,0.6687921091977626
2019-05-22,2019-05-23,JPM,JPMorgan Chase,Stock,Train,-0.8177971075992887,3.9472160249688257
2019-05-23,2019-05-24,JPM,JPMorgan Chase,Stock,Train,-1.9867601830540156,0.9605495105046123
2019-05-24,2019-05-28,JPM,JPMorgan Chase,Stock,Train,0.9800762779011704,1.1894093940752262
2019-05-28,2019-05-29,JPM,JPMorgan Chase,Stock,Train,-1.0906004740853663,0.0766295415747406
2019-05-29,2019-05-30,JPM,JPMorgan Chase,Stock,Train,-0.2768204139414949,1.1613770541492143
2019-05-30,2019-05-31,JPM,JPMorgan Chase,Stock,Train,-1.0776720531540265,1.0666456951951409
2019-05-31,2019-06-03,JPM,JPMorgan Chase,Stock,Train,-1.0327854061687456,0.2216391241532389
2019-06-03,2019-06-04,JPM,JPMorgan Chase,Stock,Train,0.4707856456533471,9.207900798557066
2019-06-04,2019-06-05,JPM,JPMorgan Chase,Stock,Train,3.034452306192514,0.125854450809303
2019-06-05,2019-06-06,JPM,JPMorgan Chase,Stock,Train,0.3547597085483399,0.0473969895312926
2019-06-06,2019-06-07,JPM,JPMorgan Chase,Stock,Train,0.2177084966906267,1.2152437983874893
2019-06-07,2019-06-10,JPM,JPMorgan Chase,Stock,Train,-1.1023809678997043,1.156024853037147
2019-06-10,2019-06-11,JPM,JPMorgan Chase,Stock,Train,1.0751859620722115,0.0946584921840693
2019-06-11,2019-06-12,JPM,JPMorgan Chase,Stock,Train,0.307666202537863,1.6439159397441596
2019-06-12,2019-06-13,JPM,JPMorgan Chase,Stock,Train,-1.282152853502327,0.0609081737156479
2019-06-13,2019-06-14,JPM,JPMorgan Chase,Stock,Train,0.2467958138130546,0.0651712264832558
2019-06-14,2019-06-17,JPM,JPMorgan Chase,Stock,Train,0.2552865575843269,0.3001251759417804
2019-06-17,2019-06-18,JPM,JPMorgan Chase,Stock,Train,-0.5478368150661111,1.8360304999842956
2019-06-18,2019-06-19,JPM,JPMorgan Chase,Stock,Train,1.3550020295129803,0.5259753963772578
2019-06-19,2019-06-20,JPM,JPMorgan Chase,Stock,Train,-0.7252416124142752,0.0647422937000933
2019-06-20,2019-06-21,JPM,JPMorgan Chase,Stock,Train,0.2544450701037326,0.4664681711940057
2019-06-21,2019-06-24,JPM,JPMorgan Chase,Stock,Train,-0.6829847518019753,0.5116253262694692
2019-06-24,2019-06-25,JPM,JPMorgan Chase,Stock,Train,-0.7152798936566505,0.6917423419876707
2019-06-25,2019-06-26,JPM,JPMorgan Chase,Stock,Train,-0.83171049169027,0.4434688076020948
2019-06-26,2019-06-27,JPM,JPMorgan Chase,Stock,Train,0.6659345370245447,0.1097504555627533
2019-06-27,2019-06-28,JPM,JPMorgan Chase,Stock,Train,0.331286063037299,7.2000456761619205
2019-06-28,2019-07-01,JPM,JPMorgan Chase,Stock,Train,2.6832900842364995,2.780892840535662
2019-07-01,2019-07-02,JPM,JPMorgan Chase,Stock,Train,1.6676009236432026,0.0111323704678243
2019-07-02,2019-07-03,JPM,JPMorgan Chase,Stock,Train,0.1055100491319399,0.0254265487747255
2019-07-03,2019-07-05,JPM,JPMorgan Chase,Stock,Train,-0.1594570436660782,0.3506376882828256
2019-07-05,2019-07-08,JPM,JPMorgan Chase,Stock,Train,0.5921466780138395,0.3001075728800769
2019-07-08,2019-07-09,JPM,JPMorgan Chase,Stock,Train,-0.5478207488586727,0.1800897470273956
2019-07-09,2019-07-10,JPM,JPMorgan Chase,Stock,Train,0.4243698234174947,0.0850017036776344
2019-07-10,2019-07-11,JPM,JPMorgan Chase,Stock,Train,-0.2915505165106631,0.904473099906845
2019-07-11,2019-07-12,JPM,JPMorgan Chase,Stock,Train,0.9510379066613722,1.0945547558303188
2019-07-12,2019-07-15,JPM,JPMorgan Chase,Stock,Train,1.0462097092984364,1.4924545744512931
2019-07-15,2019-07-16,JPM,JPMorgan Chase,Stock,Train,-1.2216605807061522,1.1351513012220518
2019-07-16,2019-07-17,JPM,JPMorgan Chase,Stock,Train,1.0654347944487508,0.9730689933506328
2019-07-17,2019-07-18,JPM,JPMorgan Chase,Stock,Train,-0.986442595060976,0.35378104262124
2019-07-18,2019-07-19,JPM,JPMorgan Chase,Stock,Train,0.5947949584699251,0.9807750708130004
2019-07-19,2019-07-22,JPM,JPMorgan Chase,Stock,Train,-0.9903408861664758,0.4107267641994276
2019-07-22,2019-07-23,JPM,JPMorgan Chase,Stock,Train,0.640879679970763,3.285127665138138
2019-07-23,2019-07-24,JPM,JPMorgan Chase,Stock,Train,1.8124921145037125,0.1625002551681599
2019-07-24,2019-07-25,JPM,JPMorgan Chase,Stock,Train,0.4031132039119532,0.9279233718154416
2019-07-25,2019-07-26,JPM,JPMorgan Chase,Stock,Train,-0.9632877928300771,0.1934049568572885
2019-07-26,2019-07-29,JPM,JPMorgan Chase,Stock,Train,0.4397783042139397,0.1016816035074715
2019-07-29,2019-07-30,JPM,JPMorgan Chase,Stock,Train,-0.3188755298035136,0.0504779313187638
2019-07-30,2019-07-31,JPM,JPMorgan Chase,Stock,Train,-0.2246729430055248,0.1253655840340489
2019-07-31,2019-08-01,JPM,JPMorgan Chase,Stock,Train,0.3540700270201489,7.146848140053397
2019-08-01,2019-08-02,JPM,JPMorgan Chase,Stock,Train,-2.6733589620650267,7.803376923162355e-05
2019-08-02,2019-08-05,JPM,JPMorgan Chase,Stock,Train,-0.0088336724657202,9.12329621861726
2019-08-05,2019-08-06,JPM,JPMorgan Chase,Stock,Train,-3.0204794683323475,0.6112670439296208
2019-08-06,2019-08-07,JPM,JPMorgan Chase,Stock,Train,0.7818356885750489,4.828188642048899
2019-08-07,2019-08-08,JPM,JPMorgan Chase,Stock,Train,-2.1973139607368126,2.8217928961405288
2019-08-08,2019-08-09,JPM,JPMorgan Chase,Stock,Train,1.6798193046100311,0.0119480865923003
2019-08-09,2019-08-12,JPM,JPMorgan Chase,Stock,Train,-0.1093073034719104,3.590943662561707
2019-08-12,2019-08-13,JPM,JPMorgan Chase,Stock,Train,-1.8949785388129616,2.340332235398092
2019-08-13,2019-08-14,JPM,JPMorgan Chase,Stock,Train,1.5298144447605704,17.98462783961564
2019-08-14,2019-08-15,JPM,JPMorgan Chase,Stock,Train,-4.240828673692872,0.1451118897215425
2019-08-15,2019-08-16,JPM,JPMorgan Chase,Stock,Train,0.3809355453637039,5.603672764952362
2019-08-16,2019-08-19,JPM,JPMorgan Chase,Stock,Train,2.3672077992758394,0.8036619199866223
2019-08-19,2019-08-20,JPM,JPMorgan Chase,Stock,Train,0.8964719292797864,1.632841781080818
2019-08-20,2019-08-21,JPM,JPMorgan Chase,Stock,Train,-1.2778269761907588,0.077951269395189
2019-08-21,2019-08-22,JPM,JPMorgan Chase,Stock,Train,0.2791975454677012,1.053077278108037
2019-08-22,2019-08-23,JPM,JPMorgan Chase,Stock,Train,1.026195536000833,6.324224416763952
2019-08-23,2019-08-26,JPM,JPMorgan Chase,Stock,Train,-2.51480106902394,0.6376666695964119
2019-08-26,2019-08-27,JPM,JPMorgan Chase,Stock,Train,0.7985403368624605,1.1299295107999705
2019-08-27,2019-08-28,JPM,JPMorgan Chase,Stock,Train,-1.062981425425661,0.9949436314322754
2019-08-28,2019-08-29,JPM,JPMorgan Chase,Stock,Train,0.9974686117529088,5.0204097670967816
2019-08-29,2019-08-30,JPM,JPMorgan Chase,Stock,Train,2.240627092377663,0.3413657602188105
2019-08-30,2019-09-03,JPM,JPMorgan Chase,Stock,Train,0.5842651454766153,1.4170343824692544
2019-09-03,2019-09-04,JPM,JPMorgan Chase,Stock,Train,-1.1903925329357767,1.438775784122852
2019-09-04,2019-09-05,JPM,JPMorgan Chase,Stock,Train,1.1994898015918485,5.062132674297787
2019-09-05,2019-09-06,JPM,JPMorgan Chase,Stock,Train,2.249918370585428,0.0455165019629367
2019-09-06,2019-09-09,JPM,JPMorgan Chase,Stock,Train,0.2133459677681692,5.989597853766035
2019-09-09,2019-09-10,JPM,JPMorgan Chase,Stock,Train,2.4473654924767643,1.6022840830548315
2019-09-10,2019-09-11,JPM,JPMorgan Chase,Stock,Train,1.2658136051784368,0.0747646989510542
2019-09-11,2019-09-12,JPM,JPMorgan Chase,Stock,Train,0.2734313422983075,0.3751617205625235
2019-09-12,2019-09-13,JPM,JPMorgan Chase,Stock,Train,0.6125044657490454,3.7966267500257422
2019-09-13,2019-09-16,JPM,JPMorgan Chase,Stock,Train,1.9484934565006224,0.7991585306608974
2019-09-16,2019-09-17,JPM,JPMorgan Chase,Stock,Train,-0.893956671579164,0.2463689120041334
2019-09-17,2019-09-18,JPM,JPMorgan Chase,Stock,Train,-0.4963556305756321,0.9972747480326652
2019-09-18,2019-09-19,JPM,JPMorgan Chase,Stock,Train,0.9986364443743604,0.1010013334799953
2019-09-19,2019-09-20,JPM,JPMorgan Chase,Stock,Train,-0.3178070695878167,0.1623275796779367
2019-09-20,2019-09-23,JPM,JPMorgan Chase,Stock,Train,-0.4028989695667349,0.0002826897894496
2019-09-23,2019-09-24,JPM,JPMorgan Chase,Stock,Train,-0.0168133812616509,1.722461580116001
2019-09-24,2019-09-25,JPM,JPMorgan Chase,Stock,Train,-1.312425837948949,0.3242466858716429
2019-09-25,2019-09-26,JPM,JPMorgan Chase,Stock,Train,0.5694266290503482,0.6813664518653346
2019-09-26,2019-09-27,JPM,JPMorgan Chase,Stock,Train,-0.8254492424524567,0.3456026190322289
2019-09-27,2019-09-30,JPM,JPMorgan Chase,Stock,Train,0.5878797657958886,0.0006489233510087
2019-09-30,2019-10-01,JPM,JPMorgan Chase,Stock,Train,-0.0254739739932501,3.3676051194791743
2019-10-01,2019-10-02,JPM,JPMorgan Chase,Stock,Train,-1.8351035718670416,4.0423388144466
2019-10-02,2019-10-03,JPM,JPMorgan Chase,Stock,Train,-2.010556841884009,0.0203021190938793
2019-10-03,2019-10-04,JPM,JPMorgan Chase,Stock,Train,-0.1424855048553339,4.5916907719638145
2019-10-04,2019-10-07,JPM,JPMorgan Chase,Stock,Train,2.1428230846161367,0.0476734777772498
2019-10-07,2019-10-08,JPM,JPMorgan Chase,Stock,Train,-0.218342569777975,5.084253137419332
2019-10-08,2019-10-09,JPM,JPMorgan Chase,Stock,Train,-2.2548288488085593,0.5209416419780104
2019-10-09,2019-10-10,JPM,JPMorgan Chase,Stock,Train,0.7217628710165205,1.94063525869971
2019-10-10,2019-10-11,JPM,JPMorgan Chase,Stock,Train,1.3930668536361457,2.8081452647597955
2019-10-11,2019-10-14,JPM,JPMorgan Chase,Stock,Train,1.6757521489646956,0.071057710959858
2019-10-14,2019-10-15,JPM,JPMorgan Chase,Stock,Train,0.2665665225789953,8.818747840848303
2019-10-15,2019-10-16,JPM,JPMorgan Chase,Stock,Train,2.9696376615419435,0.0546089149869608
2019-10-16,2019-10-17,JPM,JPMorgan Chase,Stock,Train,-0.2336855044433883,0.3116626988733335
2019-10-17,2019-10-18,JPM,JPMorgan Chase,Stock,Train,0.5582675871598973,0.0303944889131889
2019-10-18,2019-10-21,JPM,JPMorgan Chase,Stock,Train,0.1743401528999814,6.001731317825929
2019-10-21,2019-10-22,JPM,JPMorgan Chase,Stock,Train,2.449843121064271,0.9972430741304472
2019-10-22,2019-10-23,JPM,JPMorgan Chase,Stock,Train,0.9986205856732812,0.0697455693592511
2019-10-23,2019-10-24,JPM,JPMorgan Chase,Stock,Train,0.2640938646755185,0.0051772541749824
2019-10-24,2019-10-25,JPM,JPMorgan Chase,Stock,Train,-0.0719531387430904,0.634627208807527
2019-10-25,2019-10-28,JPM,JPMorgan Chase,Stock,Train,0.7966349281870128,0.1445030744833987
2019-10-28,2019-10-29,JPM,JPMorgan Chase,Stock,Train,0.3801356001263216,0.0040011273638352
2019-10-29,2019-10-30,JPM,JPMorgan Chase,Stock,Train,-0.0632544651691505,0.3082480175752128
2019-10-30,2019-10-31,JPM,JPMorgan Chase,Stock,Train,-0.5552008803804375,0.4177454870606067
2019-10-31,2019-11-01,JPM,JPMorgan Chase,Stock,Train,-0.6463323348406814,5.1952393940382775
2019-11-01,2019-11-04,JPM,JPMorgan Chase,Stock,Train,2.2793067792726536,0.6319358970754613
2019-11-04,2019-11-05,JPM,JPMorgan Chase,Stock,Train,0.7949439584495634,0.0471455234173644
2019-11-05,2019-11-06,JPM,JPMorgan Chase,Stock,Train,0.2171301992293205,0.0239636076812353
2019-11-06,2019-11-07,JPM,JPMorgan Chase,Stock,Train,0.1548018335848622,0.2915060383977353
2019-11-07,2019-11-08,JPM,JPMorgan Chase,Stock,Train,0.5399129915067199,0.0852004943058649
2019-11-08,2019-11-11,JPM,JPMorgan Chase,Stock,Train,0.291891237117295,0.1249297786901685
2019-11-11,2019-11-12,JPM,JPMorgan Chase,Stock,Train,-0.353454068713558,0.3441825395947988
2019-11-12,2019-11-13,JPM,JPMorgan Chase,Stock,Train,-0.5866707250194089,0.2786691798617152
2019-11-13,2019-11-14,JPM,JPMorgan Chase,Stock,Train,-0.5278912576106136,0.0087215498172942
2019-11-14,2019-11-15,JPM,JPMorgan Chase,Stock,Train,0.0933892382306135,0.5191714847636585
2019-11-15,2019-11-18,JPM,JPMorgan Chase,Stock,Train,0.7205355541287733,0.7022466041359884
2019-11-18,2019-11-19,JPM,JPMorgan Chase,Stock,Train,0.8380015537789822,0.0009397314596264
2019-11-19,2019-11-20,JPM,JPMorgan Chase,Stock,Train,-0.0306550397100772,0.5331314332764692
2019-11-20,2019-11-21,JPM,JPMorgan Chase,Stock,Train,-0.730158498736041,0.0534242849468408
2019-11-21,2019-11-22,JPM,JPMorgan Chase,Stock,Train,0.2311369398145627,0.435223116673185
2019-11-22,2019-11-25,JPM,JPMorgan Chase,Stock,Train,0.6597144205436054,0.2849492619483538
2019-11-25,2019-11-26,JPM,JPMorgan Chase,Stock,Train,0.5338063899470985,0.0187139191435598
2019-11-26,2019-11-27,JPM,JPMorgan Chase,Stock,Train,0.1367988272740663,0.0874728993022355
2019-11-27,2019-11-29,JPM,JPMorgan Chase,Stock,Train,0.2957581770674067,0.0517160145923956
2019-11-29,2019-12-02,JPM,JPMorgan Chase,Stock,Train,-0.2274115533397448,0.048555453783449
2019-12-02,2019-12-03,JPM,JPMorgan Chase,Stock,Train,-0.2203530208176166,1.6739115637106177
2019-12-03,2019-12-04,JPM,JPMorgan Chase,Stock,Train,-1.2937973425968294,3.8155218402421154
2019-12-04,2019-12-05,JPM,JPMorgan Chase,Stock,Train,1.9533360796959944,0.2944284597388561
2019-12-05,2019-12-06,JPM,JPMorgan Chase,Stock,Train,0.542612624013537,2.18170450997404
2019-12-06,2019-12-09,JPM,JPMorgan Chase,Stock,Train,1.4770594131496677,0.2186587729670174
2019-12-09,2019-12-10,JPM,JPMorgan Chase,Stock,Train,-0.4676096373761104,0.0044800879497153
2019-12-10,2019-12-11,JPM,JPMorgan Chase,Stock,Train,0.0669334591196012,0.0567370955005357
2019-12-11,2019-12-12,JPM,JPMorgan Chase,Stock,Train,-0.2381954984892363,7.961740267742674
2019-12-12,2019-12-13,JPM,JPMorgan Chase,Stock,Train,2.8216555898519355,0.775418683079322
2019-12-13,2019-12-16,JPM,JPMorgan Chase,Stock,Train,-0.8805786069848177,0.1495098758973873
2019-12-16,2019-12-17,JPM,JPMorgan Chase,Stock,Train,0.386665069404242,0.371801623713264
2019-12-17,2019-12-18,JPM,JPMorgan Chase,Stock,Train,0.6097553802249424,0.0102743643348162
2019-12-18,2019-12-19,JPM,JPMorgan Chase,Stock,Train,-0.1013625391099503,0.2511349848038359
2019-12-19,2019-12-20,JPM,JPMorgan Chase,Stock,Train,-0.5011336995292134,0.0064169302846839
2019-12-20,2019-12-23,JPM,JPMorgan Chase,Stock,Train,-0.0801057443925464,0.000848143016841
2019-12-23,2019-12-24,JPM,JPMorgan Chase,Stock,Train,-0.029122895062838,0.0764897947403687
2019-12-24,2019-12-26,JPM,JPMorgan Chase,Stock,Train,0.2765678845064421,1.114260693346907
2019-12-26,2019-12-27,JPM,JPMorgan Chase,Stock,Train,1.055585474202306,0.0051758321817586
2019-12-27,2019-12-30,JPM,JPMorgan Chase,Stock,Train,0.0719432566802381,0.1348619878812759
2019-12-30,2019-12-31,JPM,JPMorgan Chase,Stock,Train,-0.3672356026875334,0.3068002921745992
2019-12-31,2020-01-02,JPM,JPMorgan Chase,Stock,Train,0.5538955607103195,1.452188006451302
2020-01-02,2020-01-03,JPM,JPMorgan Chase,Stock,Train,1.205067635633495,1.7647510520298968
2020-01-03,2020-01-06,JPM,JPMorgan Chase,Stock,Train,-1.3284393294501249,0.0063271169180595
2020-01-06,2020-01-07,JPM,JPMorgan Chase,Stock,Train,-0.0795431764393376,2.940114967151771
2020-01-07,2020-01-08,JPM,JPMorgan Chase,Stock,Train,-1.71467634472275,0.6038129259653422
2020-01-08,2020-01-09,JPM,JPMorgan Chase,Stock,Train,0.777054004535941,0.1328372019663823
2020-01-09,2020-01-10,JPM,JPMorgan Chase,Stock,Train,0.3644683826704071,1.0035700041087674
2020-01-10,2020-01-13,JPM,JPMorgan Chase,Stock,Train,-1.001783411775603,0.6839598358684351
2020-01-13,2020-01-14,JPM,JPMorgan Chase,Stock,Train,0.827018642999319,1.344276114665458
2020-01-14,2020-01-15,JPM,JPMorgan Chase,Stock,Train,1.159429219342629,2.2797908296605582
2020-01-15,2020-01-16,JPM,JPMorgan Chase,Stock,Train,-1.509897622244819,0.1496670229984227
2020-01-16,2020-01-17,JPM,JPMorgan Chase,Stock,Train,0.3868682243328116,0.4758240451559864
2020-01-17,2020-01-21,JPM,JPMorgan Chase,Stock,Train,0.6898000037373053,0.9780302909808468
2020-01-21,2020-01-22,JPM,JPMorgan Chase,Stock,Train,-0.9889541399786176,0.0136890461196732
2020-01-22,2020-01-23,JPM,JPMorgan Chase,Stock,Train,-0.1170001970924548,0.0105006412829673
2020-01-23,2020-01-24,JPM,JPMorgan Chase,Stock,Train,-0.1024726367522926,6.320744291251266
2020-01-24,2020-01-27,JPM,JPMorgan Chase,Stock,Train,-2.5141090452188557,0.7135916638990615
2020-01-27,2020-01-28,JPM,JPMorgan Chase,Stock,Train,-0.8447435491905585,3.2452187996928106
2020-01-28,2020-01-29,JPM,JPMorgan Chase,Stock,Train,1.8014490832917844,0.0221709941652708
2020-01-29,2020-01-30,JPM,JPMorgan Chase,Stock,Train,-0.1488992752342026,1.5107426960408117
2020-01-30,2020-01-31,JPM,JPMorgan Chase,Stock,Train,1.2291227343275413,6.927504612005306
2020-01-31,2020-02-03,JPM,JPMorgan Chase,Stock,Train,-2.632015313786245,0.5778607914477014
2020-02-03,2020-02-04,JPM,JPMorgan Chase,Stock,Train,0.7601715539585137,2.042964674460946
2020-02-04,2020-02-05,JPM,JPMorgan Chase,Stock,Train,1.429323152565908,2.8418558793243784
2020-02-05,2020-02-06,JPM,JPMorgan Chase,Stock,Train,1.6857804955937703,0.0002117191488642
2020-02-06,2020-02-07,JPM,JPMorgan Chase,Stock,Train,0.0145505721146709,0.1025826269141081
2020-02-07,2020-02-10,JPM,JPMorgan Chase,Stock,Train,-0.32028522743659,0.1719900860410181
2020-02-10,2020-02-11,JPM,JPMorgan Chase,Stock,Train,0.4147168745554226,0.0355561276941432
2020-02-11,2020-02-12,JPM,JPMorgan Chase,Stock,Train,0.1885633254218414,0.0
2020-02-12,2020-02-13,JPM,JPMorgan Chase,Stock,Train,0.0,0.0075671908820943
2020-02-13,2020-02-14,JPM,JPMorgan Chase,Stock,Train,-0.0869896021493047,0.0930722253886946
2020-02-14,2020-02-18,JPM,JPMorgan Chase,Stock,Train,-0.305077408846828,1.7765740433606516
2020-02-18,2020-02-19,JPM,JPMorgan Chase,Stock,Train,-1.3328818564901586,1.83522418474458
2020-02-19,2020-02-20,JPM,JPMorgan Chase,Stock,Train,1.3547044639863632,0.0
2020-02-20,2020-02-21,JPM,JPMorgan Chase,Stock,Train,0.0,1.511521787563719
2020-02-21,2020-02-24,JPM,JPMorgan Chase,Stock,Train,-1.2294396233909657,7.42205999283104
2020-02-24,2020-02-25,JPM,JPMorgan Chase,Stock,Train,-2.724345791714231,20.857651556560437
2020-02-25,2020-02-26,JPM,JPMorgan Chase,Stock,Train,-4.567017796829835,0.090296841476903
2020-02-26,2020-02-27,JPM,JPMorgan Chase,Stock,Train,0.3004943285270173,18.066336279983084
2020-02-27,2020-02-28,JPM,JPMorgan Chase,Stock,Train,-4.250451303095129,19.630025958444648
2020-02-28,2020-03-02,JPM,JPMorgan Chase,Stock,Train,-4.43057851284058,20.739770682919417
2020-03-02,2020-03-03,JPM,JPMorgan Chase,Stock,Train,4.5540938377375815,14.628260760179966
2020-03-03,2020-03-04,JPM,JPMorgan Chase,Stock,Train,-3.8246909365568302,5.9580275478561315
2020-03-04,2020-03-05,JPM,JPMorgan Chase,Stock,Train,2.4409071157780935,25.306770832216003
2020-03-05,2020-03-06,JPM,JPMorgan Chase,Stock,Train,-5.030583547881498,28.15754227456228
2020-03-06,2020-03-09,JPM,JPMorgan Chase,Stock,Train,-5.306368086984004,211.8533266029941
2020-03-09,2020-03-10,JPM,JPMorgan Chase,Stock,Train,-14.555182121945233,55.9895551220732
2020-03-10,2020-03-11,JPM,JPMorgan Chase,Stock,Train,7.482616863241977,23.24633784566595
2020-03-11,2020-03-12,JPM,JPMorgan Chase,Stock,Train,-4.821445617827287,74.00554628687715
2020-03-12,2020-03-13,JPM,JPMorgan Chase,Stock,Train,-8.602647632379066,274.30116600877517
2020-03-13,2020-03-16,JPM,JPMorgan Chase,Stock,Train,16.562039910855642,262.78395435003574
2020-03-16,2020-03-17,JPM,JPMorgan Chase,Stock,Train,-16.21061239898221,35.18768165120492
2020-03-17,2020-03-18,JPM,JPMorgan Chase,Stock,Train,5.931920570203626,123.7258276265554
2020-03-18,2020-03-19,JPM,JPMorgan Chase,Stock,Train,-11.123211210192649,2.778280874550327
2020-03-19,2020-03-20,JPM,JPMorgan Chase,Stock,Train,1.6668175888651784,4.54876877007952
2020-03-20,2020-03-23,JPM,JPMorgan Chase,Stock,Train,-2.132784276498568,30.271196000584357
